-1.9375 0.00938525 0.000299124
-1.9125 0.0120656 0.000307437
-1.8875 0.0138197 0.000397199
-1.8625 0.0176967 0.000430226
-1.8375 0.021918 0.000586407
-1.8125 0.0256721 0.000671671
-1.7875 0.0289508 0.000536043
-1.7625 0.0334262 0.000552157
-1.7375 0.0391639 0.000693667
-1.7125 0.0465 0.0010411
-1.6875 0.0516557 0.0010016
-1.6625 0.0607295 0.00115719
-1.6375 0.0680984 0.00112974
-1.6125 0.0780328 0.00136927
-1.5875 0.0869754 0.00148089
-1.5625 0.0969098 0.00179739
-1.5375 0.108279 0.00185856
-1.5125 0.120869 0.00204061
-1.4875 0.13141 0.00214144
-1.4625 0.143213 0.00224857
-1.4375 0.156607 0.00263155
-1.4125 0.171434 0.0031475
-1.3875 0.183959 0.0031161
-1.3625 0.195426 0.0029065
-1.3375 0.212016 0.00307096
-1.3125 0.226287 0.00336098
-1.2875 0.237656 0.00308132
-1.2625 0.253082 0.00318355
-1.2375 0.266303 0.00385297
-1.2125 0.279213 0.00385735
-1.1875 0.287303 0.00322142
-1.1625 0.301656 0.00365711
-1.1375 0.313131 0.0037221
-1.1125 0.32509 0.00412339
-1.0875 0.338598 0.00394947
-1.0625 0.348639 0.00402246
-1.0375 0.353066 0.00406663
-1.0125 0.363967 0.00316912
-0.9875 0.365533 0.00358775
-0.9625 0.377016 0.00376224
-0.9375 0.380025 0.00411512
-0.9125 0.384025 0.00314495
-0.8875 0.385475 0.00454618
-0.8625 0.386508 0.00401847
-0.8375 0.395303 0.00365166
-0.8125 0.393803 0.00362732
-0.7875 0.390844 0.00408822
-0.7625 0.389205 0.00432206
-0.7375 0.392287 0.00323936
-0.7125 0.38959 0.00349645
-0.6875 0.385943 0.00304957
-0.6625 0.382598 0.00322697
-0.6375 0.378852 0.00275568
-0.6125 0.375828 0.00320881
-0.5875 0.370869 0.00333328
-0.5625 0.364041 0.00327207
-0.5375 0.364566 0.00262229
-0.5125 0.360869 0.00308774
-0.4875 0.353967 0.00305049
-0.4625 0.352451 0.00266887
-0.4375 0.346877 0.00242455
-0.4125 0.343213 0.00238921
-0.3875 0.33818 0.00230014
-0.3625 0.333664 0.00264556
-0.3375 0.328148 0.00218618
-0.3125 0.325303 0.00204771
-0.2875 0.321402 0.00250244
-0.2625 0.318016 0.00230294
-0.2375 0.315902 0.00219959
-0.2125 0.31327 0.00191346
-0.1875 0.309713 0.00264661
-0.1625 0.308467 0.0015224
-0.1375 0.305902 0.00194454
-0.1125 0.303836 0.00165336
-0.0875 0.305869 0.00205617
-0.0625 0.300238 0.00174905
-0.0375 0.297238 0.00235913
-0.0125 0.297672 0.0023055
0.0125 0.300762 0.00236149
0.0375 0.301787 0.00250084
0.0625 0.299639 0.00244594
0.0875 0.304197 0.00238547
0.1125 0.305566 0.00186937
0.1375 0.306852 0.002235
0.1625 0.307385 0.00237672
0.1875 0.311426 0.00252638
0.2125 0.314049 0.00238932
0.2375 0.316934 0.00237267
0.2625 0.319639 0.00237503
0.2875 0.323672 0.00189213
0.3125 0.324828 0.00237811
0.3375 0.331385 0.00276973
0.3625 0.33859 0.00247463
0.3875 0.340008 0.00282794
0.4125 0.343197 0.00226154
0.4375 0.348344 0.00222259
0.4625 0.349189 0.00321687
0.4875 0.354525 0.00312905
0.5125 0.356434 0.00355947
0.5375 0.361197 0.00369998
0.5625 0.366328 0.00279736
0.5875 0.369156 0.00289601
0.6125 0.370189 0.00417509
0.6375 0.37827 0.00404157
0.6625 0.378697 0.00373579
0.6875 0.382254 0.00404116
0.7125 0.388492 0.00332833
0.7375 0.3845 0.00322029
0.7625 0.388615 0.00425124
0.7875 0.389361 0.00384521
0.8125 0.387467 0.00379039
0.8375 0.389434 0.00432989
0.8625 0.386754 0.00362176
0.8875 0.382426 0.00360316
0.9125 0.380082 0.00490603
0.9375 0.37582 0.00408569
0.9625 0.371623 0.00442024
0.9875 0.365279 0.00425203
1.0125 0.357615 0.0042767
1.0375 0.345287 0.0040808
1.0625 0.342279 0.00431372
1.0875 0.333164 0.00360662
1.1125 0.320344 0.00376537
1.1375 0.31277 0.00341851
1.1625 0.29941 0.00396996
1.1875 0.28768 0.00335133
1.2125 0.270738 0.00320009
1.2375 0.26118 0.00279886
1.2625 0.249361 0.00320568
1.2875 0.236902 0.00232041
1.3125 0.21873 0.00236341
1.3375 0.205148 0.00259316
1.3625 0.194041 0.00228438
1.3875 0.178664 0.002523
1.4125 0.165852 0.00201643
1.4375 0.151648 0.00198474
1.4625 0.140336 0.00152324
1.4875 0.126262 0.00157435
1.5125 0.11641 0.00185362
1.5375 0.10432 0.0014699
1.5625 0.0947377 0.00150686
1.5875 0.0850246 0.00112461
1.6125 0.0744262 0.001169
1.6375 0.0663361 0.00103398
1.6625 0.0578443 0.00108242
1.6875 0.0505 0.00103256
1.7125 0.0445492 0.000963655
1.7375 0.0381885 0.00061617
1.7625 0.0343443 0.000669577
1.7875 0.0285574 0.000633284
1.8125 0.0231639 0.00042593
1.8375 0.02 0.00062014
1.8625 0.0172541 0.000448335
1.8875 0.0138443 0.000424409
1.9125 0.011541 0.000461119
1.9375 0.00927049 0.000383318
1.9625 0.00755738 0.000358957
1.9875 0.00631148 0.000282876
2.0125 0.00527049 0.000225455
2.0375 0.0040082 0.000211683
2.0625 0.00332787 0.00023872
2.0875 0.00240164 0.000140676
2.1125 0.00169672 0.000149924
2.1375 0.00159016 0.00013171
2.1625 0.00108197 0.000114988
2.1875 0.000918033 0.000109603
2.2125 0.000713115 0.000112552
2.2375 0.000680328 7.79982e-05
2.2625 0.000418033 8.39714e-05
2.2875 0.000360656 6.41233e-05
2.3125 0.000172131 3.16928e-05
2.3375 0.000180328 4.47454e-05
2.3625 7.37705e-05 3.37462e-05
2.3875 7.37705e-05 2.71236e-05
2.4125 4.91803e-05 2.86299e-05
2.4375 2.45902e-05 1.30891e-05
2.4625 2.45902e-05 1.30891e-05
2.4875 2.45902e-05 1.74842e-05
2.5125 8.19672e-06 7.98918e-06
2.5375 0 0
2.5625 0 0
2.5875 0 0
2.6125 0 0
2.6375 0 0
2.6625 0 0
2.6875 0 0
2.7125 0 0
2.7375 0 0
2.7625 0 0
2.7875 0 0
2.8125 0 0
2.8375 0 0
2.8625 0 0
2.8875 0 0
2.9125 0 0
2.9375 0 0
2.9625 0 0
2.9875 0 0
3.0125 0 0
3.0375 0 0
3.0625 0 0
3.0875 0 0
3.1125 0 0
3.1375 0 0
3.1625 0 0
3.1875 0 0
3.2125 0 0
3.2375 0 0
3.2625 0 0
3.2875 0 0
3.3125 0 0
3.3375 0 0
3.3625 0 0
3.3875 0 0
3.4125 0 0
3.4375 0 0
3.4625 0 0
3.4875 0 0
3.5125 0 0
3.5375 0 0
3.5625 0 0
3.5875 0 0
3.6125 0 0
3.6375 0 0
3.6625 0 0
3.6875 0 0
3.7125 0 0
3.7375 0 0
3.7625 0 0
3.7875 0 0
3.8125 0 0
3.8375 0 0
3.8625 0 0
3.8875 0 0
3.9125 0 0
3.9375 0 0
3.9625 0 0
3.9875 0 0
4.0125 0 0
4.0375 0 0
4.0625 0 0
4.0875 0 0
4.1125 0 0
4.1375 0 0
4.1625 0 0
4.1875 0 0
4.2125 0 0
4.2375 0 0
4.2625 0 0
4.2875 0 0
4.3125 0 0
4.3375 0 0
4.3625 0 0
4.3875 0 0
4.4125 0 0
4.4375 0 0
4.4625 0 0
4.4875 0 0
4.5125 0 0
4.5375 0 0
4.5625 0 0
4.5875 0 0
4.6125 0 0
4.6375 0 0
4.6625 0 0
4.6875 0 0
4.7125 0 0
4.7375 0 0
4.7625 0 0
4.7875 0 0
4.8125 0 0
4.8375 0 0
4.8625 0 0
4.8875 0 0
4.9125 0 0
4.9375 0 0
4.9625 0 0
4.9875 0 0
